datetime,datetime,year,month,day,random,sazonal,timeSeries
2003-01-01 00:00:00,2003-01-01 00:00:00,2003,1,1,0.012533609854690653,1.0,10.01253360985469
2003-01-01 01:00:00,2003-01-01 01:00:00,2003,1,1,0.9209444594259305,0.9999997588734665,10.920942048160596
2003-01-01 02:00:00,2003-01-01 02:00:00,2003,1,1,0.25819304863764136,0.9999990354939822,10.258183403577464
2003-01-01 03:00:00,2003-01-01 03:00:00,2003,1,1,0.7912692014919392,0.999997829861896,10.791247500110899
2003-01-01 04:00:00,2003-01-01 04:00:00,2003,1,1,0.5657075044979509,0.9999961419777894,10.565668924275844
2003-01-01 05:00:00,2003-01-01 05:00:00,2003,1,1,0.6450601539700399,0.9999939718424762,10.644999872394802
2003-01-01 06:00:00,2003-01-01 06:00:00,2003,1,1,0.00471048263445939,0.9999913194570031,10.00462367720449
2003-01-01 07:00:00,2003-01-01 07:00:00,2003,1,1,0.9942549122074519,0.9999881848226492,10.994136760433944
2003-01-01 08:00:00,2003-01-01 08:00:00,2003,1,1,0.7718440096758871,0.9999845679409262,10.771689689085148
2003-01-01 09:00:00,2003-01-01 09:00:00,2003,1,1,0.02303217291972437,0.9999804688135782,10.022836861055506
2003-01-01 10:00:00,2003-01-01 10:00:00,2003,1,1,0.15385541007914139,0.9999758874425823,10.153614284504965
2003-01-01 11:00:00,2003-01-01 11:00:00,2003,1,1,0.6678762868397543,0.9999708238301476,10.66758452514123
2003-01-01 12:00:00,2003-01-01 12:00:00,2003,1,1,0.4463980748318638,0.9999652779787161,10.446050854619026
2003-01-01 13:00:00,2003-01-01 13:00:00,2003,1,1,0.8606690248305147,0.9999592498909624,10.860261523740139
2003-01-01 14:00:00,2003-01-01 14:00:00,2003,1,1,0.8880608664443128,0.9999527395697936,10.887588262142248
2003-01-01 15:00:00,2003-01-01 15:00:00,2003,1,1,0.8117966069894392,0.9999457470183493,10.811254077172933
2003-01-01 16:00:00,2003-01-01 16:00:00,2003,1,1,0.6096574325782089,0.9999382722400014,10.609040154978223
2003-01-01 17:00:00,2003-01-01 17:00:00,2003,1,1,0.25611053172403186,0.9999303152383551,10.255413684107582
2003-01-01 18:00:00,2003-01-01 18:00:00,2003,1,1,0.6234692984208976,0.9999218760172474,10.62268805859337
2003-01-01 19:00:00,2003-01-01 19:00:00,2003,1,1,0.5060694950805184,0.999912954580748,10.505199040888
2003-01-01 20:00:00,2003-01-01 20:00:00,2003,1,1,0.7026835076375302,0.9999035509331596,10.701719016969127
2003-01-01 21:00:00,2003-01-01 21:00:00,2003,1,1,0.6555854910822997,0.9998936650790171,10.654522141872471
2003-01-01 22:00:00,2003-01-01 22:00:00,2003,1,1,0.6550120450490027,0.9998832970230879,10.653845015279881
2003-01-01 23:00:00,2003-01-01 23:00:00,2003,1,1,0.6353254085365051,0.9998724467703719,10.634049876240224
2003-01-02 00:00:00,2003-01-02 00:00:00,2003,1,2,0.5786472397136494,0.9998611143261019,10.57725838297467
2003-01-02 01:00:00,2003-01-02 01:00:00,2003,1,2,0.5445902597089103,0.9998492996957429,10.543083256666339
2003-01-02 02:00:00,2003-01-02 02:00:00,2003,1,2,0.46798035230661006,0.9998370028849926,10.466350381156536
2003-01-02 03:00:00,2003-01-02 03:00:00,2003,1,2,0.32075235332812757,0.999824223899781,10.318994592325938
2003-01-02 04:00:00,2003-01-02 04:00:00,2003,1,2,0.6821659280685144,0.9998109627462709,10.680275555531223
2003-01-02 05:00:00,2003-01-02 05:00:00,2003,1,2,0.14804240677763136,0.9997972194308576,10.146014601086208
2003-01-02 06:00:00,2003-01-02 06:00:00,2003,1,2,0.3267386529513465,0.9997829939601689,10.324568592553035
2003-01-02 07:00:00,2003-01-02 07:00:00,2003,1,2,0.5147996665557645,0.999768286341065,10.512482529966414
2003-01-02 08:00:00,2003-01-02 08:00:00,2003,1,2,0.23344068523317618,0.9997530965806385,10.230971651039562
2003-01-02 09:00:00,2003-01-02 09:00:00,2003,1,2,0.5796154481612438,0.999737424686215,10.576989695023393
2003-01-02 10:00:00,2003-01-02 10:00:00,2003,1,2,0.6475354101067291,0.9997212706653522,10.644748116760251
2003-01-02 11:00:00,2003-01-02 11:00:00,2003,1,2,0.4215986530585698,0.9997046345258405,10.418644998316974
2003-01-02 12:00:00,2003-01-02 12:00:00,2003,1,2,0.715110252861183,0.9996875162757026,10.71198541561821
2003-01-02 13:00:00,2003-01-02 13:00:00,2003,1,2,0.21604546078349274,0.9996699159231939,10.212744620015432
2003-01-02 14:00:00,2003-01-02 14:00:00,2003,1,2,0.7853379306275186,0.9996518334768022,10.78185626539554
2003-01-02 15:00:00,2003-01-02 15:00:00,2003,1,2,0.11361074678051741,0.9996332689452478,10.109943436232996
2003-01-02 16:00:00,2003-01-02 16:00:00,2003,1,2,0.8588667205490091,0.9996142223374836,10.855008943923846
2003-01-02 17:00:00,2003-01-02 17:00:00,2003,1,2,0.4447893642453743,0.9995946936626949,10.440736300872324
2003-01-02 18:00:00,2003-01-02 18:00:00,2003,1,2,0.41181490107707175,0.9995746829302993,10.407561730380065
2003-01-02 19:00:00,2003-01-02 19:00:00,2003,1,2,0.3327543135322839,0.9995541901499472,10.328296215031756
2003-01-02 20:00:00,2003-01-02 20:00:00,2003,1,2,0.45091374742021806,0.9995332153315211,10.446245900735429
2003-01-02 21:00:00,2003-01-02 21:00:00,2003,1,2,0.05892558352358512,0.9995117584851364,10.05404316837495
2003-01-02 22:00:00,2003-01-02 22:00:00,2003,1,2,0.738819608993989,0.9994898196211406,10.733717805205394
2003-01-02 23:00:00,2003-01-02 23:00:00,2003,1,2,0.2792905542688411,0.9994673987501137,10.273964541769978
2003-01-03 00:00:00,2003-01-03 00:00:00,2003,1,3,0.5623151640714847,0.9994444958828685,10.55676012290017
2003-01-03 01:00:00,2003-01-03 01:00:00,2003,1,3,0.1453499223296577,0.9994211110304497,10.139561032634155
2003-01-03 02:00:00,2003-01-03 02:00:00,2003,1,3,0.5350145245208018,0.999397244204135,10.528986966562153
2003-01-03 03:00:00,2003-01-03 03:00:00,2003,1,3,0.7437128842208649,0.999372895415434,10.737441838375204
2003-01-03 04:00:00,2003-01-03 04:00:00,2003,1,3,0.23263656156845014,0.999348064676089,10.22611720832934
2003-01-03 05:00:00,2003-01-03 05:00:00,2003,1,3,0.3856077409588552,0.999322751998075,10.378835260939605
2003-01-03 06:00:00,2003-01-03 06:00:00,2003,1,3,0.7621556816280423,0.9992969573935987,10.75512525556403
2003-01-03 07:00:00,2003-01-03 07:00:00,2003,1,3,0.9173179725661806,0.9992706808750998,10.91002478131718
2003-01-03 08:00:00,2003-01-03 08:00:00,2003,1,3,0.25614785674350393,0.9992439224552503,10.248587081296005
2003-01-03 09:00:00,2003-01-03 09:00:00,2003,1,3,0.8991541074805514,0.9992166821469545,10.891320928950096
2003-01-03 10:00:00,2003-01-03 10:00:00,2003,1,3,0.8437482668079266,0.999188959963349,10.835637866441417
2003-01-03 11:00:00,2003-01-03 11:00:00,2003,1,3,0.030391183084246598,0.9991607559178031,10.021998742262276
2003-01-03 12:00:00,2003-01-03 12:00:00,2003,1,3,0.3881637965164674,0.9991320700239181,10.37948449675565
2003-01-03 13:00:00,2003-01-03 13:00:00,2003,1,3,0.17643553966532866,0.9991029022955281,10.16746456262061
2003-01-03 14:00:00,2003-01-03 14:00:00,2003,1,3,0.7769243238208147,0.9990732527466991,10.767656851287805
2003-01-03 15:00:00,2003-01-03 15:00:00,2003,1,3,0.4591923385124853,0.9990431213917298,10.449623552429783
2003-01-03 16:00:00,2003-01-03 16:00:00,2003,1,3,0.0422515263108274,0.9990125082451511,10.03237660876234
2003-01-03 17:00:00,2003-01-03 17:00:00,2003,1,3,0.5648083932055946,0.9989814133217262,10.554622526422857
2003-01-03 18:00:00,2003-01-03 18:00:00,2003,1,3,0.6094870221483094,0.9989498366364509,10.598985388512817
2003-01-03 19:00:00,2003-01-03 19:00:00,2003,1,3,0.9516300761870155,0.998917778204553,10.940807858232546
2003-01-03 20:00:00,2003-01-03 20:00:00,2003,1,3,0.42911963592791547,0.9988852380414929,10.417972016342844
2003-01-03 21:00:00,2003-01-03 21:00:00,2003,1,3,0.29386638327954684,0.998852216162963,10.282388544909177
2003-01-03 22:00:00,2003-01-03 22:00:00,2003,1,3,0.9582560396184914,0.9988187125848885,10.946443165467377
2003-01-03 23:00:00,2003-01-03 23:00:00,2003,1,3,0.41473363519604245,0.9987847273234264,10.402580908430306
2003-01-04 00:00:00,2003-01-04 00:00:00,2003,1,4,0.953004766496118,0.9987502603949663,10.940507370445781
2003-01-04 01:00:00,2003-01-04 01:00:00,2003,1,4,0.5549345029120978,0.9987153118161298,10.542087621073396
2003-01-04 02:00:00,2003-01-04 02:00:00,2003,1,4,0.1355286687710855,0.9986798816037711,10.122327484808796
2003-01-04 03:00:00,2003-01-04 03:00:00,2003,1,4,0.718997019851979,0.9986439697749765,10.705436717601744
2003-01-04 04:00:00,2003-01-04 04:00:00,2003,1,4,0.08231335622271896,0.9986075763470647,10.068389119693364
2003-01-04 05:00:00,2003-01-04 05:00:00,2003,1,4,0.8651735811311217,0.9985707013375863,10.850880594506986
2003-01-04 06:00:00,2003-01-04 06:00:00,2003,1,4,0.6247988908271453,0.9985333447643246,10.610132338470391
2003-01-04 07:00:00,2003-01-04 07:00:00,2003,1,4,0.12421820923945626,0.9984955066452949,10.109173275692406
2003-01-04 08:00:00,2003-01-04 08:00:00,2003,1,4,0.36386697662089096,0.9984571869987445,10.348438846608335
2003-01-04 09:00:00,2003-01-04 09:00:00,2003,1,4,0.6958464437879596,0.9984183858431536,10.680030302219494
2003-01-04 10:00:00,2003-01-04 10:00:00,2003,1,4,0.36737081898303914,0.9983791031972338,10.351161850955377
2003-01-04 11:00:00,2003-01-04 11:00:00,2003,1,4,0.20483464442094257,0.9983393390799294,10.188228035220238
2003-01-04 12:00:00,2003-01-04 12:00:00,2003,1,4,0.8059665282649547,0.9982990935104169,10.788957463369124
2003-01-04 13:00:00,2003-01-04 13:00:00,2003,1,4,0.7139903334350851,0.9982583665081046,10.696573998516131
2003-01-04 14:00:00,2003-01-04 14:00:00,2003,1,4,0.4483250306186445,0.9982171580926334,10.430496611544978
2003-01-04 15:00:00,2003-01-04 15:00:00,2003,1,4,0.4194821096401623,0.9981754682838762,10.401236792478924
