datetime,datetime,year,month,day,random,sazonal,timeSeries
2050-01-01 00:00:00,2050-01-01 00:00:00,2050,1,1,0.04990677955170986,1.0,10.04990677955171
2050-01-01 01:00:00,2050-01-01 01:00:00,2050,1,1,0.2787730157170766,0.9999997588734665,10.278770604451742
2050-01-01 02:00:00,2050-01-01 02:00:00,2050,1,1,0.8019185398715599,0.9999990354939822,10.801908894811382
2050-01-01 03:00:00,2050-01-01 03:00:00,2050,1,1,0.13878005835795226,0.999997829861896,10.138758356976911
2050-01-01 04:00:00,2050-01-01 04:00:00,2050,1,1,0.8078982542364006,0.9999961419777894,10.807859674014294
2050-01-01 05:00:00,2050-01-01 05:00:00,2050,1,1,0.11091403595417781,0.9999939718424762,10.11085375437894
2050-01-01 06:00:00,2050-01-01 06:00:00,2050,1,1,0.034871142010749034,0.9999913194570031,10.03478433658078
2050-01-01 07:00:00,2050-01-01 07:00:00,2050,1,1,0.2947178693581729,0.9999881848226492,10.294599717584665
2050-01-01 08:00:00,2050-01-01 08:00:00,2050,1,1,0.25388488180338864,0.9999845679409262,10.25373056121265
2050-01-01 09:00:00,2050-01-01 09:00:00,2050,1,1,0.40570539281646945,0.9999804688135782,10.405510080952252
2050-01-01 10:00:00,2050-01-01 10:00:00,2050,1,1,0.49078283193403627,0.9999758874425823,10.490541706359858
2050-01-01 11:00:00,2050-01-01 11:00:00,2050,1,1,0.6023049646565776,0.9999708238301476,10.602013202958053
2050-01-01 12:00:00,2050-01-01 12:00:00,2050,1,1,0.8856401775425932,0.9999652779787161,10.885292957329755
2050-01-01 13:00:00,2050-01-01 13:00:00,2050,1,1,0.36755482475019463,0.9999592498909624,10.36714732365982
2050-01-01 14:00:00,2050-01-01 14:00:00,2050,1,1,0.18072118479324928,0.9999527395697936,10.180248580491185
2050-01-01 15:00:00,2050-01-01 15:00:00,2050,1,1,0.7832570481524533,0.9999457470183493,10.782714518335947
2050-01-01 16:00:00,2050-01-01 16:00:00,2050,1,1,0.9609706531955388,0.9999382722400014,10.960353375595552
2050-01-01 17:00:00,2050-01-01 17:00:00,2050,1,1,0.6961696008116093,0.9999303152383551,10.69547275319516
2050-01-01 18:00:00,2050-01-01 18:00:00,2050,1,1,0.8389687409952307,0.9999218760172474,10.838187501167704
2050-01-01 19:00:00,2050-01-01 19:00:00,2050,1,1,0.11204512574532621,0.999912954580748,10.111174671552806
2050-01-01 20:00:00,2050-01-01 20:00:00,2050,1,1,0.18622502426524434,0.9999035509331596,10.185260533596841
2050-01-01 21:00:00,2050-01-01 21:00:00,2050,1,1,0.5296734598567907,0.9998936650790171,10.528610110646962
2050-01-01 22:00:00,2050-01-01 22:00:00,2050,1,1,0.19047570804556202,0.9998832970230879,10.189308678276442
2050-01-01 23:00:00,2050-01-01 23:00:00,2050,1,1,0.8478349490541617,0.9998724467703719,10.84655941675788
2050-01-02 00:00:00,2050-01-02 00:00:00,2050,1,2,0.6719987719207936,0.9998611143261019,10.670609915181814
2050-01-02 01:00:00,2050-01-02 01:00:00,2050,1,2,0.5601613787643254,0.9998492996957429,10.558654375721755
2050-01-02 02:00:00,2050-01-02 02:00:00,2050,1,2,0.2730477575295427,0.9998370028849926,10.27141778637947
2050-01-02 03:00:00,2050-01-02 03:00:00,2050,1,2,0.8361855267573577,0.999824223899781,10.834427765755168
2050-01-02 04:00:00,2050-01-02 04:00:00,2050,1,2,0.7118808245733201,0.9998109627462709,10.70999045203603
2050-01-02 05:00:00,2050-01-02 05:00:00,2050,1,2,0.4632176798538681,0.9997972194308576,10.461189874162445
