datetime,datetime,year,month,day,random,sazonal,timeSeries
2008-01-01 00:00:00,2008-01-01 00:00:00,2008,1,1,0.5538993726152928,1.0,10.553899372615293
2008-01-01 01:00:00,2008-01-01 01:00:00,2008,1,1,0.4337821063400499,0.9999997588734665,10.433779695074715
2008-01-01 02:00:00,2008-01-01 02:00:00,2008,1,1,0.7544867795806727,0.9999990354939822,10.754477134520494
2008-01-01 03:00:00,2008-01-01 03:00:00,2008,1,1,0.6496352325374354,0.999997829861896,10.649613531156394
2008-01-01 04:00:00,2008-01-01 04:00:00,2008,1,1,0.1271596777882521,0.9999961419777894,10.127121097566146
2008-01-01 05:00:00,2008-01-01 05:00:00,2008,1,1,0.2572142990256333,0.9999939718424762,10.257154017450397
2008-01-01 06:00:00,2008-01-01 06:00:00,2008,1,1,0.39056365010646643,0.9999913194570031,10.390476844676497
2008-01-01 07:00:00,2008-01-01 07:00:00,2008,1,1,0.8390715538411022,0.9999881848226492,10.838953402067594
2008-01-01 08:00:00,2008-01-01 08:00:00,2008,1,1,0.9700843713339362,0.9999845679409262,10.969930050743198
2008-01-01 09:00:00,2008-01-01 09:00:00,2008,1,1,0.6525777001634371,0.9999804688135782,10.65238238829922
2008-01-01 10:00:00,2008-01-01 10:00:00,2008,1,1,0.34315617740722737,0.9999758874425823,10.34291505183305
2008-01-01 11:00:00,2008-01-01 11:00:00,2008,1,1,0.9928694184043448,0.9999708238301476,10.992577656705821
2008-01-01 12:00:00,2008-01-01 12:00:00,2008,1,1,0.9772086303502775,0.9999652779787161,10.97686141013744
2008-01-01 13:00:00,2008-01-01 13:00:00,2008,1,1,0.13480136239931084,0.9999592498909624,10.134393861308935
2008-01-01 14:00:00,2008-01-01 14:00:00,2008,1,1,0.711269012391146,0.9999527395697936,10.710796408089081
2008-01-01 15:00:00,2008-01-01 15:00:00,2008,1,1,0.18769887151317166,0.9999457470183493,10.187156341696666
2008-01-01 16:00:00,2008-01-01 16:00:00,2008,1,1,0.45853723247720546,0.9999382722400014,10.45791995487722
2008-01-01 17:00:00,2008-01-01 17:00:00,2008,1,1,0.23014822039121607,0.9999303152383551,10.229451372774767
2008-01-01 18:00:00,2008-01-01 18:00:00,2008,1,1,0.023283902139428325,0.9999218760172474,10.022502662311902
2008-01-01 19:00:00,2008-01-01 19:00:00,2008,1,1,0.3622632083249121,0.999912954580748,10.361392754132392
2008-01-01 20:00:00,2008-01-01 20:00:00,2008,1,1,0.30961253884500195,0.9999035509331596,10.308648048176599
2008-01-01 21:00:00,2008-01-01 21:00:00,2008,1,1,0.20582637678953997,0.9998936650790171,10.20476302757971
2008-01-01 22:00:00,2008-01-01 22:00:00,2008,1,1,0.3621195096354203,0.9998832970230879,10.360952479866299
2008-01-01 23:00:00,2008-01-01 23:00:00,2008,1,1,0.5639680299833777,0.9998724467703719,10.562692497687097
