datetime,datetime,year,month,day,random,sazonal,timeSeries
2005-01-01 00:00:00,2005-01-01 00:00:00,2005,1,1,0.7818887178878261,1.0,10.781888717887826
2005-01-01 01:00:00,2005-01-01 01:00:00,2005,1,1,0.05685389106082528,0.9999997588734665,10.05685147979549
2005-01-01 02:00:00,2005-01-01 02:00:00,2005,1,1,0.9277413826487102,0.9999990354939822,10.927731737588532
2005-01-01 03:00:00,2005-01-01 03:00:00,2005,1,1,0.07964218399985423,0.999997829861896,10.079620482618814
2005-01-01 04:00:00,2005-01-01 04:00:00,2005,1,1,0.5328788865883548,0.9999961419777894,10.532840306366248
2005-01-01 05:00:00,2005-01-01 05:00:00,2005,1,1,0.7008741052148133,0.9999939718424762,10.700813823639576
2005-01-01 06:00:00,2005-01-01 06:00:00,2005,1,1,0.4745330532342529,0.9999913194570031,10.474446247804284
2005-01-01 07:00:00,2005-01-01 07:00:00,2005,1,1,0.8495930334793995,0.9999881848226492,10.849474881705891
2005-01-01 08:00:00,2005-01-01 08:00:00,2005,1,1,0.7236830674571003,0.9999845679409262,10.723528746866362
2005-01-01 09:00:00,2005-01-01 09:00:00,2005,1,1,0.580461378825326,0.9999804688135782,10.580266066961109
2005-01-01 10:00:00,2005-01-01 10:00:00,2005,1,1,0.9052022595508769,0.9999758874425823,10.904961133976698
2005-01-01 11:00:00,2005-01-01 11:00:00,2005,1,1,0.7949631790552958,0.9999708238301476,10.794671417356772
2005-01-01 12:00:00,2005-01-01 12:00:00,2005,1,1,0.4408886678397892,0.9999652779787161,10.440541447626952
2005-01-01 13:00:00,2005-01-01 13:00:00,2005,1,1,0.3432983431729488,0.9999592498909624,10.342890842082573
2005-01-01 14:00:00,2005-01-01 14:00:00,2005,1,1,0.7492601674201484,0.9999527395697936,10.748787563118084
2005-01-01 15:00:00,2005-01-01 15:00:00,2005,1,1,0.43695554559819705,0.9999457470183493,10.43641301578169
2005-01-01 16:00:00,2005-01-01 16:00:00,2005,1,1,0.963045228518447,0.9999382722400014,10.96242795091846
2005-01-01 17:00:00,2005-01-01 17:00:00,2005,1,1,0.12928485001457235,0.9999303152383551,10.128588002398123
2005-01-01 18:00:00,2005-01-01 18:00:00,2005,1,1,0.693354966024923,0.9999218760172474,10.692573726197397
2005-01-01 19:00:00,2005-01-01 19:00:00,2005,1,1,0.9218362126524251,0.999912954580748,10.920965758459905
2005-01-01 20:00:00,2005-01-01 20:00:00,2005,1,1,0.4993565832055702,0.9999035509331596,10.498392092537166
2005-01-01 21:00:00,2005-01-01 21:00:00,2005,1,1,0.9278744497281393,0.9998936650790171,10.92681110051831
2005-01-01 22:00:00,2005-01-01 22:00:00,2005,1,1,0.9806833238070398,0.9998832970230879,10.979516294037918
2005-01-01 23:00:00,2005-01-01 23:00:00,2005,1,1,0.4105079855935819,0.9998724467703719,10.409232453297301
2005-01-02 00:00:00,2005-01-02 00:00:00,2005,1,2,0.8376768167352597,0.9998611143261019,10.836287959996278
2005-01-02 01:00:00,2005-01-02 01:00:00,2005,1,2,0.3916545766432704,0.9998492996957429,10.3901475736007
2005-01-02 02:00:00,2005-01-02 02:00:00,2005,1,2,0.13397934503596765,0.9998370028849926,10.132349373885894
2005-01-02 03:00:00,2005-01-02 03:00:00,2005,1,2,0.9338030815805979,0.999824223899781,10.932045320578407
2005-01-02 04:00:00,2005-01-02 04:00:00,2005,1,2,0.26276093715521276,0.9998109627462709,10.260870564617921
2005-01-02 05:00:00,2005-01-02 05:00:00,2005,1,2,0.4651254522928814,0.9997972194308576,10.463097646601458
2005-01-02 06:00:00,2005-01-02 06:00:00,2005,1,2,0.5868746489507242,0.9997829939601689,10.584704588552412
2005-01-02 07:00:00,2005-01-02 07:00:00,2005,1,2,0.7400075928122044,0.999768286341065,10.737690456222854
2005-01-02 08:00:00,2005-01-02 08:00:00,2005,1,2,0.5048151782907525,0.9997530965806385,10.502346144097137
2005-01-02 09:00:00,2005-01-02 09:00:00,2005,1,2,0.5459152345925046,0.999737424686215,10.543289481454654
2005-01-02 10:00:00,2005-01-02 10:00:00,2005,1,2,0.7010501201523356,0.9997212706653522,10.698262826805859
2005-01-02 11:00:00,2005-01-02 11:00:00,2005,1,2,0.2307706521729327,0.9997046345258405,10.227816997431336
2005-01-02 12:00:00,2005-01-02 12:00:00,2005,1,2,0.34937508719727095,0.9996875162757026,10.346250249954299
2005-01-02 13:00:00,2005-01-02 13:00:00,2005,1,2,0.7887848400491493,0.9996699159231939,10.78548399928109
2005-01-02 14:00:00,2005-01-02 14:00:00,2005,1,2,0.2903753917030357,0.9996518334768022,10.286893726471057
2005-01-02 15:00:00,2005-01-02 15:00:00,2005,1,2,0.6797315304916032,0.9996332689452478,10.676064219944081
2005-01-02 16:00:00,2005-01-02 16:00:00,2005,1,2,0.5863102569134622,0.9996142223374836,10.582452480288298
2005-01-02 17:00:00,2005-01-02 17:00:00,2005,1,2,0.966685423622502,0.9995946936626949,10.962632360249453
2005-01-02 18:00:00,2005-01-02 18:00:00,2005,1,2,0.027808334239366683,0.9995746829302993,10.02355516354236
2005-01-02 19:00:00,2005-01-02 19:00:00,2005,1,2,0.13016260676456926,0.9995541901499472,10.125704508264041
2005-01-02 20:00:00,2005-01-02 20:00:00,2005,1,2,0.19759259295046416,0.9995332153315211,10.192924746265675
2005-01-02 21:00:00,2005-01-02 21:00:00,2005,1,2,0.281787729137834,0.9995117584851364,10.276905313989198
2005-01-02 22:00:00,2005-01-02 22:00:00,2005,1,2,0.9447003074460556,0.9994898196211406,10.93959850365746
2005-01-02 23:00:00,2005-01-02 23:00:00,2005,1,2,0.1811536001902112,0.9994673987501137,10.175827587691348
2005-01-03 00:00:00,2005-01-03 00:00:00,2005,1,3,0.5275113335799952,0.9994444958828685,10.521956292408682
2005-01-03 01:00:00,2005-01-03 01:00:00,2005,1,3,0.5402928498762706,0.9994211110304497,10.534503960180768
2005-01-03 02:00:00,2005-01-03 02:00:00,2005,1,3,0.39753562419691413,0.999397244204135,10.391508066238265
2005-01-03 03:00:00,2005-01-03 03:00:00,2005,1,3,0.6338910609636254,0.999372895415434,10.627620015117964
2005-01-03 04:00:00,2005-01-03 04:00:00,2005,1,3,0.982333199959727,0.999348064676089,10.975813846720618
2005-01-03 05:00:00,2005-01-03 05:00:00,2005,1,3,0.24984496555416802,0.999322751998075,10.243072485534917
2005-01-03 06:00:00,2005-01-03 06:00:00,2005,1,3,0.8388036544965631,0.9992969573935987,10.83177322843255
2005-01-03 07:00:00,2005-01-03 07:00:00,2005,1,3,0.05608844607084296,0.9992706808750998,10.048795254821842
2005-01-03 08:00:00,2005-01-03 08:00:00,2005,1,3,0.1777127917285446,0.9992439224552503,10.170152016281047
2005-01-03 09:00:00,2005-01-03 09:00:00,2005,1,3,0.6536995230986745,0.9992166821469545,10.64586634456822
2005-01-03 10:00:00,2005-01-03 10:00:00,2005,1,3,0.5371876826080283,0.999188959963349,10.529077282241518
2005-01-03 11:00:00,2005-01-03 11:00:00,2005,1,3,0.4398101168298625,0.9991607559178031,10.431417676007893
2005-01-03 12:00:00,2005-01-03 12:00:00,2005,1,3,0.25481597001059175,0.9991320700239181,10.246136670249774
2005-01-03 13:00:00,2005-01-03 13:00:00,2005,1,3,0.7860646891734641,0.9991029022955281,10.777093712128746
2005-01-03 14:00:00,2005-01-03 14:00:00,2005,1,3,0.6758903930898696,0.9990732527466991,10.66662292055686
2005-01-03 15:00:00,2005-01-03 15:00:00,2005,1,3,0.560178412676278,0.9990431213917298,10.550609626593575
2005-01-03 16:00:00,2005-01-03 16:00:00,2005,1,3,0.0799942392099432,0.9990125082451511,10.070119321661455
2005-01-03 17:00:00,2005-01-03 17:00:00,2005,1,3,0.3942896653624448,0.9989814133217262,10.384103798579707
2005-01-03 18:00:00,2005-01-03 18:00:00,2005,1,3,0.9610662006568159,0.9989498366364509,10.950564567021324
2005-01-03 19:00:00,2005-01-03 19:00:00,2005,1,3,0.1364532717384762,0.998917778204553,10.125631053784007
2005-01-03 20:00:00,2005-01-03 20:00:00,2005,1,3,0.44820071093556835,0.9988852380414929,10.437053091350498
2005-01-03 21:00:00,2005-01-03 21:00:00,2005,1,3,0.5473727842851801,0.998852216162963,10.53589494591481
2005-01-03 22:00:00,2005-01-03 22:00:00,2005,1,3,0.10405087061264962,0.9988187125848885,10.092237996461535
2005-01-03 23:00:00,2005-01-03 23:00:00,2005,1,3,0.1683763334180215,0.9987847273234264,10.156223606652286
2005-01-04 00:00:00,2005-01-04 00:00:00,2005,1,4,0.15120306862127486,0.9987502603949663,10.138705672570937
2005-01-04 01:00:00,2005-01-04 01:00:00,2005,1,4,0.9674383551256792,0.9987153118161298,10.954591473286978
2005-01-04 02:00:00,2005-01-04 02:00:00,2005,1,4,0.4357069602230159,0.9986798816037711,10.422505776260726
2005-01-04 03:00:00,2005-01-04 03:00:00,2005,1,4,0.2535026480969963,0.9986439697749765,10.23994234584676
2005-01-04 04:00:00,2005-01-04 04:00:00,2005,1,4,0.07556995689711621,0.9986075763470647,10.061645720367762
2005-01-04 05:00:00,2005-01-04 05:00:00,2005,1,4,0.1362038260131342,0.9985707013375863,10.121910839388997
2005-01-04 06:00:00,2005-01-04 06:00:00,2005,1,4,0.09139944110574305,0.9985333447643246,10.076732888748989
2005-01-04 07:00:00,2005-01-04 07:00:00,2005,1,4,0.9390486829809093,0.9984955066452949,10.924003749433858
2005-01-04 08:00:00,2005-01-04 08:00:00,2005,1,4,0.5531756694088384,0.9984571869987445,10.537747539396284
2005-01-04 09:00:00,2005-01-04 09:00:00,2005,1,4,0.9415295790435887,0.9984183858431536,10.925713437475125
2005-01-04 10:00:00,2005-01-04 10:00:00,2005,1,4,0.24127089376315902,0.9983791031972338,10.225061925735497
2005-01-04 11:00:00,2005-01-04 11:00:00,2005,1,4,0.7818122384522678,0.9983393390799294,10.765205629251563
2005-01-04 12:00:00,2005-01-04 12:00:00,2005,1,4,0.6743098582904409,0.9982990935104169,10.65730079339461
2005-01-04 13:00:00,2005-01-04 13:00:00,2005,1,4,0.6145162717970478,0.9982583665081046,10.597099936878093
2005-01-04 14:00:00,2005-01-04 14:00:00,2005,1,4,0.6766356246558033,0.9982171580926334,10.658807205582137
2005-01-04 15:00:00,2005-01-04 15:00:00,2005,1,4,0.7279626461475224,0.9981754682838762,10.709717328986285
2005-01-04 16:00:00,2005-01-04 16:00:00,2005,1,4,0.31684499236526587,0.9981332971019379,10.298177963384644
2005-01-04 17:00:00,2005-01-04 17:00:00,2005,1,4,0.6917861922585398,0.9980906445671558,10.672692637930098
2005-01-04 18:00:00,2005-01-04 18:00:00,2005,1,4,0.8191860950005547,0.9980475107000991,10.799661202001547
2005-01-04 19:00:00,2005-01-04 19:00:00,2005,1,4,0.4859320760882131,0.9980038955215694,10.465971031303907
2005-01-04 20:00:00,2005-01-04 20:00:00,2005,1,4,0.053515680188886416,0.9979597990526001,10.033113670714886
2005-01-04 21:00:00,2005-01-04 21:00:00,2005,1,4,0.8714025971827392,0.9979152213144571,10.85055481032731
2005-01-04 22:00:00,2005-01-04 22:00:00,2005,1,4,0.7303362711996909,0.9978701623286378,10.70903789448607
2005-01-04 23:00:00,2005-01-04 23:00:00,2005,1,4,0.5923236326081379,0.9978246221168723,10.570569853776862
2005-01-05 00:00:00,2005-01-05 00:00:00,2005,1,5,0.5439110834491864,0.9977786007011223,10.52169709046041
2005-01-05 01:00:00,2005-01-05 01:00:00,2005,1,5,0.5313691899946098,0.997732098103582,10.50869017103043
2005-01-05 02:00:00,2005-01-05 02:00:00,2005,1,5,0.18011631831639296,0.9976851143466773,10.156967461783166
2005-01-05 03:00:00,2005-01-05 03:00:00,2005,1,5,0.12483900064932252,0.9976376494530662,10.101215495179984
2005-01-05 04:00:00,2005-01-05 04:00:00,2005,1,5,0.7782583863750474,0.9975897034456389,10.754155420831436
2005-01-05 05:00:00,2005-01-05 05:00:00,2005,1,5,0.20294910835313662,0.9975412763475174,10.178361871828312
2005-01-05 06:00:00,2005-01-05 06:00:00,2005,1,5,0.7088114835990433,0.997492368182056,10.683735165419602
2005-01-05 07:00:00,2005-01-05 07:00:00,2005,1,5,0.8744069296513998,0.9974429789728406,10.848836719379806
2005-01-05 08:00:00,2005-01-05 08:00:00,2005,1,5,0.8098891589263302,0.9973931087436895,10.783820246363225
2005-01-05 09:00:00,2005-01-05 09:00:00,2005,1,5,0.5842530344876037,0.9973427575186525,10.55768060967413
2005-01-05 10:00:00,2005-01-05 10:00:00,2005,1,5,0.3916897934709507,0.9972919253220119,10.36460904669107
2005-01-05 11:00:00,2005-01-05 11:00:00,2005,1,5,0.4846873367113308,0.9972406121782815,10.457093458494144
2005-01-05 12:00:00,2005-01-05 12:00:00,2005,1,5,0.9239427799054042,0.9971888181122075,10.89583096102748
2005-01-05 13:00:00,2005-01-05 13:00:00,2005,1,5,0.9796754415699092,0.9971365431487673,10.951040873057583
2005-01-05 14:00:00,2005-01-05 14:00:00,2005,1,5,0.23126695446171297,0.997083787313171,10.202104827593423
2005-01-05 15:00:00,2005-01-05 15:00:00,2005,1,5,0.3631875611853962,0.9970305506308603,10.333493067494
2005-01-05 16:00:00,2005-01-05 16:00:00,2005,1,5,0.41590374131257546,0.9969768331275085,10.385672072587662
2005-01-05 17:00:00,2005-01-05 17:00:00,2005,1,5,0.01122421992384759,0.9969226348290212,9.98045056821406
2005-01-05 18:00:00,2005-01-05 18:00:00,2005,1,5,0.3634709356153373,0.9968679557615356,10.332150493230694
2005-01-05 19:00:00,2005-01-05 19:00:00,2005,1,5,0.025256454001707285,0.996812795951421,9.993384413515917
2005-01-05 20:00:00,2005-01-05 20:00:00,2005,1,5,0.7017189070721517,0.9967571554252782,10.669290461324934
2005-01-05 21:00:00,2005-01-05 21:00:00,2005,1,5,0.4633233793622289,0.9967010342099402,10.430333721461631
2005-01-05 22:00:00,2005-01-05 22:00:00,2005,1,5,0.6038128748253333,0.9966444323324715,10.570257198150049
2005-01-05 23:00:00,2005-01-05 23:00:00,2005,1,5,0.5363998111603662,0.9965873498201685,10.502273309362051
2005-01-06 00:00:00,2005-01-06 00:00:00,2005,1,6,0.035883582443616335,0.9965297867005595,10.001181449449211
2005-01-06 01:00:00,2005-01-06 01:00:00,2005,1,6,0.18363824222188496,0.9964717430014044,10.14835567223593
2005-01-06 02:00:00,2005-01-06 02:00:00,2005,1,6,0.3558565706689817,0.9964132187506951,10.319988758175933
2005-01-06 03:00:00,2005-01-06 03:00:00,2005,1,6,0.09921130810700063,0.996354213976655,10.06275344787355
2005-01-06 04:00:00,2005-01-06 04:00:00,2005,1,6,0.32115858590675783,0.9962947287077394,10.284105872984153
2005-01-06 05:00:00,2005-01-06 05:00:00,2005,1,6,0.3352682701853662,0.9962347629726351,10.297615899911719
2005-01-06 06:00:00,2005-01-06 06:00:00,2005,1,6,0.6715066176278884,0.996174316800261,10.633249785630499
2005-01-06 07:00:00,2005-01-06 07:00:00,2005,1,6,0.6565482172715197,0.9961133902197672,10.61768211946919
2005-01-06 08:00:00,2005-01-06 08:00:00,2005,1,6,0.15160449851018354,0.9960519832605359,10.112124331115542
2005-01-06 09:00:00,2005-01-06 09:00:00,2005,1,6,0.1965963027599713,0.9959900959521808,10.156497262281778
2005-01-06 10:00:00,2005-01-06 10:00:00,2005,1,6,0.8245751548509417,0.9959277283245471,10.783852438096414
2005-01-06 11:00:00,2005-01-06 11:00:00,2005,1,6,0.7695582083355934,0.9958648804077119,10.728207012412714
2005-01-06 12:00:00,2005-01-06 12:00:00,2005,1,6,0.9443212031674768,0.9958015522319837,10.902336725487313
2005-01-06 13:00:00,2005-01-06 13:00:00,2005,1,6,0.23588307637695216,0.9957377438279029,10.19326051465598
2005-01-06 14:00:00,2005-01-06 14:00:00,2005,1,6,0.12007923853542468,0.9956734552262411,10.076813790797836
2005-01-06 15:00:00,2005-01-06 15:00:00,2005,1,6,0.9674645300474823,0.9956086864580017,10.9235513946275
2005-01-06 16:00:00,2005-01-06 16:00:00,2005,1,6,0.7156416247230564,0.9955434375544198,10.671076000267254
