datetime,datetime,year,month,day,random,sazonal,timeSeries
2006-01-01 00:00:00,2006-01-01 00:00:00,2006,1,1,0.00025415722939625685,1.0,10.000254157229396
2006-01-01 01:00:00,2006-01-01 01:00:00,2006,1,1,0.9474935696226287,0.9999997588734665,10.947491158357293
2006-01-01 02:00:00,2006-01-01 02:00:00,2006,1,1,0.25160786594667917,0.9999990354939822,10.251598220886502
2006-01-01 03:00:00,2006-01-01 03:00:00,2006,1,1,0.31870024906874117,0.999997829861896,10.3186785476877
2006-01-01 04:00:00,2006-01-01 04:00:00,2006,1,1,0.9505874154288189,0.9999961419777894,10.950548835206712
2006-01-01 05:00:00,2006-01-01 05:00:00,2006,1,1,0.5056063046652556,0.9999939718424762,10.505546023090018
2006-01-01 06:00:00,2006-01-01 06:00:00,2006,1,1,0.4679368498283245,0.9999913194570031,10.467850044398356
2006-01-01 07:00:00,2006-01-01 07:00:00,2006,1,1,0.7622215039930437,0.9999881848226492,10.762103352219535
2006-01-01 08:00:00,2006-01-01 08:00:00,2006,1,1,0.2655413629936194,0.9999845679409262,10.265387042402882
2006-01-01 09:00:00,2006-01-01 09:00:00,2006,1,1,0.29501409809215795,0.9999804688135782,10.29481878622794
2006-01-01 10:00:00,2006-01-01 10:00:00,2006,1,1,0.4454343795652358,0.9999758874425823,10.445193253991057
2006-01-01 11:00:00,2006-01-01 11:00:00,2006,1,1,0.7504188873194226,0.9999708238301476,10.7501271256209
2006-01-01 12:00:00,2006-01-01 12:00:00,2006,1,1,0.0801978798887274,0.9999652779787161,10.07985065967589
2006-01-01 13:00:00,2006-01-01 13:00:00,2006,1,1,0.41976902071928845,0.9999592498909624,10.419361519628913
2006-01-01 14:00:00,2006-01-01 14:00:00,2006,1,1,0.9402040286367592,0.9999527395697936,10.939731424334695
2006-01-01 15:00:00,2006-01-01 15:00:00,2006,1,1,0.8994726116521883,0.9999457470183493,10.898930081835681
2006-01-01 16:00:00,2006-01-01 16:00:00,2006,1,1,0.9365118143302539,0.9999382722400014,10.935894536730268
2006-01-01 17:00:00,2006-01-01 17:00:00,2006,1,1,0.7460958696789096,0.9999303152383551,10.74539902206246
2006-01-01 18:00:00,2006-01-01 18:00:00,2006,1,1,0.9825293195160634,0.9999218760172474,10.981748079688536
2006-01-01 19:00:00,2006-01-01 19:00:00,2006,1,1,0.6710435027990066,0.999912954580748,10.670173048606488
2006-01-01 20:00:00,2006-01-01 20:00:00,2006,1,1,0.7012151735108929,0.9999035509331596,10.700250682842489
2006-01-01 21:00:00,2006-01-01 21:00:00,2006,1,1,0.21317903313484177,0.9998936650790171,10.212115683925013
2006-01-01 22:00:00,2006-01-01 22:00:00,2006,1,1,0.8658953362247886,0.9998832970230879,10.864728306455667
2006-01-01 23:00:00,2006-01-01 23:00:00,2006,1,1,0.4760167489470253,0.9998724467703719,10.474741216650743
2006-01-02 00:00:00,2006-01-02 00:00:00,2006,1,2,0.03518127690551198,0.9998611143261019,10.033792420166531
2006-01-02 01:00:00,2006-01-02 01:00:00,2006,1,2,0.598439973350576,0.9998492996957429,10.596932970308005
2006-01-02 02:00:00,2006-01-02 02:00:00,2006,1,2,0.38767120069706407,0.9998370028849926,10.38604122954699
2006-01-02 03:00:00,2006-01-02 03:00:00,2006,1,2,0.7261433241574676,0.999824223899781,10.724385563155277
2006-01-02 04:00:00,2006-01-02 04:00:00,2006,1,2,0.7036143190729027,0.9998109627462709,10.701723946535612
2006-01-02 05:00:00,2006-01-02 05:00:00,2006,1,2,0.4574166062266215,0.9997972194308576,10.455388800535198
2006-01-02 06:00:00,2006-01-02 06:00:00,2006,1,2,0.11638224511885276,0.9997829939601689,10.114212184720541
2006-01-02 07:00:00,2006-01-02 07:00:00,2006,1,2,0.5458891431319826,0.999768286341065,10.543572006542632
2006-01-02 08:00:00,2006-01-02 08:00:00,2006,1,2,0.2693000535397032,0.9997530965806385,10.266831019346089
2006-01-02 09:00:00,2006-01-02 09:00:00,2006,1,2,0.3323291560208892,0.999737424686215,10.329703402883037
2006-01-02 10:00:00,2006-01-02 10:00:00,2006,1,2,0.8446707060721378,0.9997212706653522,10.841883412725661
